name,slug,hex,brand,line,source_url,upstream_note,access_date,notes
Blue Turquoise,blue-turquoise,#53B0AE,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Deep Peacock Blue,deep-peacock-blue,#008381,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Bright Aqua,bright-aqua,#30A299,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Dynasty Green,dynasty-green,#008E80,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Wasabi,wasabi,#73A89E,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Antique Green,antique-green,#29675C,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Tidepool,tidepool,#0A6F69,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Agate Green,agate-green,#599F99,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Deep Jungle,deep-jungle,#36716F,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Bayberry,bayberry,#255958,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Holiday,holiday,#81C3B4,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Cabbage,cabbage,#87D7BE,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Moonlight Jade,moonlight-jade,#C7E5DF,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Cockatoo,cockatoo,#58C8B6,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Billiard,billiard,#00AA92,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Peacock Green,peacock-green,#00A78B,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Ultramarine Green,ultramarine-green,#006B54,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Frosty Spruce,frosty-spruce,#578270,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Feldspar,feldspar,#729B8B,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Green Gables,green-gables,#324241,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Creme De Menthe,creme-de-menthe,#70A38D,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Golf Green,golf-green,#008763,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Leprechaun,leprechaun,#378661,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Simply Green,simply-green,#009B75,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Air Blue,air-blue,#77ACC7,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Alaskan Blue,alaskan-blue,#6DA9D2,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Victoria Blue,victoria-blue,#08589D,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Dark Slate,dark-slate,#46515A,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Stargazer,stargazer,#39505C,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Provincial Blue,provincial-blue,#5C798E,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Winter Sky,winter-sky,#A9C0CB,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Ether,ether,#9EB6B8,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Sky Blue,sky-blue,#8ABAD3,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
River Blue,river-blue,#38AFCD,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Blue Atoll,blue-atoll,#00B1D2,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Blithe,blithe,#0084BD,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Brilliant Blue,brilliant-blue,#0075B3,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Clearwater,clearwater,#AAD5DB,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Whispering Blue,whispering-blue,#C9DCDC,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Aquifer,aquifer,#89ACAC,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
